source_utility,document_type,cliente_nombre,no_servicio,cuenta,rmu,rpu,limite_pago,corte_a_partir,periodo_inicio,periodo_fin,tarifa,medidor,multiplicador,no_hilos,lectura_actual_kwh,lectura_anterior_kwh,kwh_total,importe_total,cargo_fijo,subtotal_energia,subtotal,iva,fac_del_periodo,total_linea,tiene_consumo_historico,historico_count,file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,parse_status,parse_error,text_len,pdfplumber_text_len,used_ocr,text_source,text_source_reason,extracted_pages,parsed_at
CFE,cfe_bill,SANCHEZ DE LA CRUZ FERNANDO,671170804769,32DK04G013530400,29040170830,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,379AB5,1,3,96216,93933,2283,11012,80.22,9412.80,9493.02,1518.88,11011.90,11011.90,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/NATURALISIMO.pdf,NATURALISIMO.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3472,3472,False,pdfplumber,ok,2,2026-03-03T20:16:33
CFE,cfe_bill,OPERADORA DE ACCESORIOS SA DE,671230953378,32DK04G013532329,29040230925,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,GEE779,1,3,23847,22023,1824,8816,80.22,7520.35,7600.57,1216.09,8816.66,8816.66,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/NEW ERA.pdf,NEW ERA.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3497,3497,False,pdfplumber,ok,2,2026-03-03T20:16:34
CFE,cfe_bill,ALIMENTOS Y FRANQUICIAS DE CHI,671171202592,79DK04G014150035,29070171221,,2025-10-11,2025-10-12,2025-08-27,2025-09-29,GDMTO,RKA686MULTIPLICADOR,1,3,,,,,435.43,16241.79,17589.13,2814.26,,20403.40,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/PIZZA HUT.pdf,PIZZA HUT.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5289,5289,False,pdfplumber,ok,2,2026-03-03T20:16:34
CFE,cfe_bill,OUTLET DEL CALZADO SA DE CV,671180400607,79DK04G014150012,29040180406,,2025-10-11,2025-10-12,2025-08-27,2025-09-29,GDMTO,CKL628MULTIPLICADOR,80,3,,,,,435.43,36513.46,37650.17,6024.03,,43675.14,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/ROJO CANELA.pdf,ROJO CANELA.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5294,5294,False,pdfplumber,ok,2,2026-03-03T20:16:34
CFE,cfe_bill,WORKPLAY S.A. DE C.V.,671221250437,32DK04G013530438,29040221206,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,71T01E,1,3,33513,22975,10538,50493,80.22,43448.17,43528.39,6964.54,50492.93,50492.93,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SAMSUNG.pdf,SAMSUNG.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5136,5136,False,pdfplumber,ok,2,2026-03-03T20:16:35
CFE,cfe_bill,,671241155228,32DK04G013530134,29040241129,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,RKB624,1,3,,,,,80.22,6596.80,6677.02,1068.32,7745.34,,True,1,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SMART BAMBOO.pdf,SMART BAMBOO.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3728,9036,True,ocr,cid_garbage(883),2,2026-03-03T20:16:39
CFE,cfe_bill,ZAYAS ANGEL VICTOR OCTAVIO,671180204727,79DK04G014150045,29040180301,,2025-11-11,2025-11-12,2025-09-29,2025-10-29,GDMTO,CGU4838MULTIPLICADOR,1,3,,,,,305.84,6475.84,7009.11,1121.46,,8131.07,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SMART TRAMPOLIN.pdf,SMART TRAMPOLIN.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,4028,10873,True,ocr,cid_garbage(1114),2,2026-03-03T20:16:43
CFE,cfe_bill,LATAMGYM S.A.P.I. DE C.V.,671220553088,82DK04G015002345,29040220523,,2025-10-13,2025-10-14,2025-08-31,2025-09-30,GDMTH,CKM127MULTIPLICADOR,80,3,,,2948,,401.12,69115.88,69347.38,11095.58,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SMARTFIT.pdf,SMARTFIT.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3745,3745,False,pdfplumber,ok,2,2026-03-03T20:16:43
CFE,cfe_bill,SANCHEZ MARTINEZ EDSON,671250152380,32DK04G013530275,29040250131,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,RXR997,1,3,4330,3397,933,4555,80.22,3846.75,3926.97,628.32,4555.29,4555.29,True,1,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SPAZIO YOMO.pdf,SPAZIO YOMO.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3097,3097,False,pdfplumber,ok,2,2026-03-03T20:16:44
CFE,cfe_bill,OPERADORA VISU SAPI DE CV,671211054095,32DK04G013532346,29040211128,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,080W3G,1,3,30359,28234,2125,10257,80.22,8761.39,8841.61,1414.66,10256.27,10256.27,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SR RODEO.pdf,SR RODEO.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5097,5097,False,pdfplumber,ok,2,2026-03-03T20:16:44
CFE,cfe_bill,TRENDY IMPORTS S DE RL DE CV,671230550095,32DK04G013532358,29040230503,,2025-09-07,2025-09-08,2025-06-20,2025-08-20,PDBT,CGV622,1,3,57638,53595,4043,19509,80.22,16737.63,16817.85,2690.86,19508.71,19508.71,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/STEVE MADEN.pdf,STEVE MADEN.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3506,3506,False,pdfplumber,ok,2,2026-03-03T20:16:45
CFE,cfe_bill,SUBURBIA S DE RL DE CV,671181001021,82DK04G015004375,29040018093,,2025-10-13,2025-10-14,2025-08-31,2025-09-30,GDMTH,R187BPMULTIPLICADOR,80,3,,,7853,,401.12,145426.49,145025.56,23204.09,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SUBURBIA.pdf,SUBURBIA.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3807,3807,False,pdfplumber,ok,2,2026-03-03T20:16:45
CFE,cfe_bill,COMERCIALTOS,671171202126,32DK04G013530391,29040171218,,2025-09-07,2025-09-08,2025-06-20,2025-08-20,PDBT,389RRU,1,3,37098,30974,6124,29502,80.22,25352.75,25432.97,4069.28,29502.25,29502.25,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/SUBWAY.pdf,SUBWAY.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5036,5036,False,pdfplumber,ok,2,2026-03-03T20:16:46
CFE,cfe_bill,,671221152141,32DK04G013532349,29040221116,,2025-09-07,2025-09-08,2025-06-20,2025-08-20,PDBT,644RRT,1,3,,,4.300,,80.22,14775.30,14855.52,2376.88,17232.40,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/TAIYAKI.pdf,TAIYAKI.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5598,13090,True,ocr,cid_garbage(1206),2,2026-03-03T20:16:51
CFE,cfe_bill,"LATAM LOGISTICS, S. DE R.L DE",671170802863,32DK04G013532332,29040170820,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,97T18E,1,3,6091,3843,2248,10845,80.22,9268.50,9348.72,1495.80,10844.52,10844.52,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/TOUS.pdf,TOUS.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3512,3512,False,pdfplumber,ok,2,2026-03-03T20:16:52
CFE,cfe_bill,EPIC ADVENTURE SPORTS,671240651141,32DK04G013530432,29040240612,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,GCR872,1,3,22079,19122,2957,14235,80.22,12191.70,12271.92,1963.51,14235.43,14235.43,True,6,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/VANS.pdf,VANS.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3261,3261,False,pdfplumber,ok,2,2026-03-03T20:16:52
CFE,cfe_bill,CONS E INMOB HNOS LEON SA CV,671170900377,79DK04G014150020,29040170906,,2025-10-11,2025-10-12,2025-08-27,2025-09-29,GDMTO,RXT201MULTIPLICADOR,1,3,,,,,435.43,28199.84,29003.52,4640.56,,33644.70,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/WINGSTOP.pdf,WINGSTOP.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,3729,3729,False,pdfplumber,ok,2,2026-03-03T20:16:52
CFE,cfe_bill,ALIMENTOS CON MAZAL TOV SA DE,673220150067,82DK04G015004331,29040220103,,2025-10-13,2025-10-14,2025-08-31,2025-09-30,GDMTH,RA174WMULTIPLICADOR,700,3,,,45274,,401.12,352840.38,352535.02,56405.60,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/WINPOT.pdf,WINPOT.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,5345,5345,False,pdfplumber,ok,2,2026-03-03T20:16:53
CFE,cfe_bill,BERNAL GALLEGOS CLAUDIA DEL CA,671250250268,32DK04G013530439,29040250205,,2025-11-07,2025-11-08,2025-08-20,2025-10-21,PDBT,RXT265,1,3,8332,7020,1312,6368,80.22,5409.38,5489.60,878.34,6367.94,6367.94,True,4,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/RECIBOS LUZ LOCATARIOS/YUCAPIOKA.pdf,YUCAPIOKA.pdf,01. V1_Ambar Fashion Mall Tuxtla,RECIBOS LUZ LOCATARIOS,,,ok,,4779,4779,False,pdfplumber,ok,2,2026-03-03T20:16:53
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,,29040170615,,2024-05-12,2024-05-13,2024-03-31,2024-04-30,GDMTH,R193BPMULTIPLICADOR,2800,,,,66660,933030,363.59,804962.71,804336.02,128693.76,,933030.45,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO ABRIL.pdf,CONSUMO ABRIL.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,4907,4907,False,pdfplumber,ok,2,2026-03-03T20:16:54
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-09-12,2024-09-13,2024-07-31,2024-08-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,67596,,363.59,832280.30,834309.18,133489.47,,967798.93,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO AGOSTO 2024.pdf,CONSUMO AGOSTO 2024.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5334,5334,False,pdfplumber,ok,2,2026-03-03T20:16:54
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,,29040170615,,2024-02-12,2024-02-13,2023-12-31,2024-01-31,GDMTH,R193BPMULTIPLICADOR,2800,,,,60605,869937,363.59,754108.32,749945.08,119991.21,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO DE ENERGIA ENERO.pdf,CONSUMO DE ENERGIA ENERO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,3886,3886,False,pdfplumber,ok,2,2026-03-03T20:16:54
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-01-12,2025-01-13,2024-11-30,2024-12-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,68368,,363.59,824508.16,831470.72,133035.32,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO DICIEMBRE.pdf,CONSUMO DICIEMBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5275,5275,False,pdfplumber,ok,2,2026-03-03T20:16:55
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,,29040170615,,2024-03-12,2024-03-13,2024-01-31,2024-02-29,GDMTH,R193BPMULTIPLICADOR,2800,,,,51546,872191,363.59,647747.65,644222.57,103075.61,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO FEBRERO 2024.pdf,CONSUMO FEBRERO 2024.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,3985,3985,False,pdfplumber,ok,2,2026-03-03T20:16:55
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-08-12,2024-08-13,2024-06-30,2024-07-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,65356,,363.59,798388.43,800349.52,128055.92,,928406.28,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO JULIO 2024.pdf,CONSUMO JULIO 2024.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5191,5191,False,pdfplumber,ok,2,2026-03-03T20:16:55
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-07-12,2024-07-13,2024-05-31,2024-06-30,GDMTH,R193BPMULTIPLICADOR,2800,3,,,73236,887099,363.59,762850.43,764740.45,122358.47,,887099.84,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO JUNIO.pdf,CONSUMO JUNIO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5217,5217,False,pdfplumber,ok,2,2026-03-03T20:16:56
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,,29040170615,,2024-04-12,2024-04-13,2024-02-29,2024-03-31,GDMTH,R193BPMULTIPLICADOR,2800,,,,66404,903634,363.59,782546.20,778995.24,124639.24,,903634.67,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO MARZO.pdf,CONSUMO MARZO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5226,5226,False,pdfplumber,ok,2,2026-03-03T20:16:56
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,,29040170615,,2024-06-12,2024-06-13,2024-04-30,2024-05-31,GDMTH,R193BPMULTIPLICADOR,2800,,,,74996,961381,363.59,827585.59,828777.13,132604.34,,961381.92,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO MAYO.pdf,CONSUMO MAYO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5190,5190,False,pdfplumber,ok,2,2026-03-03T20:16:57
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-12-12,2024-12-13,2024-10-31,2024-11-30,GDMTH,R193BPMULTIPLICADOR,2800,3,,,63442,,363.59,891439.29,898045.50,143687.28,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO NOVIEMBRE.pdf,CONSUMO NOVIEMBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5360,5360,False,pdfplumber,ok,2,2026-03-03T20:16:57
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-11-12,2024-11-13,2024-09-30,2024-10-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,64166,,363.59,727627.31,734679.72,117548.76,,852228.45,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO OCTUBRE.pdf,CONSUMO OCTUBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5076,5076,False,pdfplumber,ok,2,2026-03-03T20:16:58
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2024-10-12,2024-10-13,2024-08-31,2024-09-30,GDMTH,R193BPMULTIPLICADOR,2800,3,,,79059,,363.59,749067.32,755426.36,120868.22,,876295.51,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2024/CONSUMO SEPTIEMBRE.pdf,CONSUMO SEPTIEMBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2024,2024.0,ok,,5389,5389,False,pdfplumber,ok,2,2026-03-03T20:16:58
CFE,cfe_bill,,671170601957,82DK04G014004310,29040170615,,2025-05-13,2025-05-14,2025-03-31,2025-04-30,GDMTH,R193BP,2800,3,,,56217,1054411,401.12,908574.34,908975.46,145436.07,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO ABRIL.pdf,CONSUMO ABRIL.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5095,13036,True,ocr,cid_garbage(1228),2,2026-03-03T20:17:02
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-09-13,2025-09-14,2025-07-31,2025-08-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,103132,,401.12,1135601.23,1143954.37,183032.70,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO AGOSTO.pdf,CONSUMO AGOSTO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5424,5424,False,pdfplumber,ok,2,2026-03-03T20:17:02
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-02-13,2025-02-14,2024-12-31,2025-01-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,57417,,401.12,813276.89,817746.40,130839.42,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO ENERO.pdf,CONSUMO ENERO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,6050,15129,True,ocr,cid_garbage(1453),2,2026-03-03T20:17:07
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-03-13,2025-03-14,2025-01-31,2025-02-28,GDMTH,R193BPMULTIPLICADOR,2800,3,,,62195,,401.12,837606.75,844711.93,135153.91,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO FEBRERO.pdf,CONSUMO FEBRERO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5352,5352,False,pdfplumber,ok,2,2026-03-03T20:17:08
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-08-15,2025-08-16,2025-06-30,2025-07-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,99203,,401.12,1222484.84,1232669.05,197227.05,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO JULIO.pdf,CONSUMO JULIO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5430,5430,False,pdfplumber,ok,2,2026-03-03T20:17:08
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-07-13,2025-07-14,2025-05-31,2025-06-30,GDMTH,R193BPMULTIPLICADOR,2800,3,,,103461,,401.12,1131376.25,1138568.03,182170.88,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO JUNIO.pdf,CONSUMO JUNIO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5435,5435,False,pdfplumber,ok,2,2026-03-03T20:17:08
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-04-13,2025-04-14,2025-02-28,2025-03-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,68672,,401.12,918593.75,926346.83,148215.49,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO MARZO.pdf,CONSUMO MARZO.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,6047,15350,True,ocr,cid_garbage(1483),2,2026-03-03T20:17:13
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-06-13,2025-06-14,2025-04-30,2025-05-31,GDMTH,R193BPMULTIPLICADOR,2800,3,,,92606,,401.12,1188564.18,1203232.88,192517.26,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO MAY0.pdf,CONSUMO MAY0.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,5442,5442,False,pdfplumber,ok,2,2026-03-03T20:17:14
CFE,cfe_bill,,671170601957,82DK04G014004310,29040170615,,2025-11-13,2025-11-14,2025-09-30,2025-10-31,GDMTH,R193BP,2800,3,,,49908,911470,401.12,788504.27,785749.76,125719.96,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO OCTUBRE.pdf,CONSUMO OCTUBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,4956,12886,True,ocr,cid_garbage(1204),2,2026-03-03T20:17:17
CFE,cfe_bill,PARKS MANTENIMIENTO SC,671170601957,82DK04G014004310,29040170615,,2025-10-13,2025-10-14,2025-08-31,2025-09-30,GDMTH,R193BPMULTIPLICADOR,2800,3,,,56765,,401.12,797170.18,795976.16,127356.19,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/01. V1_Ambar Fashion Mall Tuxtla/7. Recibos CFE/Servicios Generales/RECIBOS 2025/CONSUMO SEPTIEMBRE.pdf,CONSUMO SEPTIEMBRE.pdf,01. V1_Ambar Fashion Mall Tuxtla,Servicios Generales,RECIBOS 2025,2025.0,ok,,6107,15194,True,ocr,cid_garbage(1456),2,2026-03-03T20:17:22
CFE,cfe_bill,ALVAREZ CASTILLO JOSE CUAHUTEM,494161202561,19DX13A011016010,48333230727,,2025-12-02,2025-12-03,2025-09-12,2025-11-13,PDBT,517RTB,1,3,41203,38619,2584,14282,74.48,12237.32,12311.80,1969.89,14281.69,14282.08,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - 4 Mares/494161202561 (1).pdf,494161202561 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - 4 Mares,,,ok,,3610,3610,False,pdfplumber,ok,2,2026-03-03T20:17:23
